Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
3500,3000-3999,Other,1,CS - Computer Science,1,S2017,"ZACHARY, J. L."
3500,3000-3999,W,1,CS - Computer Science,5,S2017,"ZACHARY, J. L."
3500,3000-3999,E,1,CS - Computer Science,3,S2017,"ZACHARY, J. L."
3500,3000-3999,D,1,CS - Computer Science,5,S2017,"ZACHARY, J. L."
3500,3000-3999,C,1,CS - Computer Science,25,S2017,"ZACHARY, J. L."
3500,3000-3999,B,1,CS - Computer Science,51,S2017,"ZACHARY, J. L."
3500,3000-3999,A,1,CS - Computer Science,44,S2017,"ZACHARY, J. L."
3505,3000-3999,W,1,CS - Computer Science,1,S2017,"JENSEN, P. A."
3505,3000-3999,E,1,CS - Computer Science,1,S2017,"JENSEN, P. A."
3505,3000-3999,D,1,CS - Computer Science,1,S2017,"JENSEN, P. A."
3505,3000-3999,C,1,CS - Computer Science,3,S2017,"JENSEN, P. A."
3505,3000-3999,B,1,CS - Computer Science,28,S2017,"JENSEN, P. A."
3505,3000-3999,A,1,CS - Computer Science,90,S2017,"JENSEN, P. A."
3700,3000-3999,C,1,CS - Computer Science,3,S2017,"BRUNVAND, E. L."
3700,3000-3999,B,1,CS - Computer Science,7,S2017,"BRUNVAND, E. L."
3700,3000-3999,A,1,CS - Computer Science,10,S2017,"BRUNVAND, E. L."
3810,3000-3999,Other,1,CS - Computer Science,1,S2017,"BALASUBRAMONIAN, R."
3810,3000-3999,W,1,CS - Computer Science,4,S2017,"BALASUBRAMONIAN, R."
3810,3000-3999,D,1,CS - Computer Science,4,S2017,"BALASUBRAMONIAN, R."
3810,3000-3999,C,1,CS - Computer Science,26,S2017,"BALASUBRAMONIAN, R."
3810,3000-3999,B,1,CS - Computer Science,41,S2017,"BALASUBRAMONIAN, R."
3810,3000-3999,A,1,CS - Computer Science,45,S2017,"BALASUBRAMONIAN, R."
3992,3000-3999,B,1,CS - Computer Science,2,S2017,"STEVENS, K. S."
3992,3000-3999,A,1,CS - Computer Science,5,S2017,"STEVENS, K. S."
4000,4000-4999,B,1,CS - Computer Science,4,S2017,"KOPTA, D. M."
4000,4000-4999,A,1,CS - Computer Science,38,S2017,"KOPTA, D. M."
4010,4000-4999,Other,1,CS - Computer Science,ds,S2017,"DE ST GERMAIN, H. J."
4010,4000-4999,A,1,CS - Computer Science,ds,S2017,"DE ST GERMAIN, H. J."
4150,4000-4999,Other,1,CS - Computer Science,2,S2017,"ZACHARY, J. L."
4150,4000-4999,W,1,CS - Computer Science,3,S2017,"ZACHARY, J. L."
4150,4000-4999,E,1,CS - Computer Science,3,S2017,"ZACHARY, J. L."
4150,4000-4999,D,1,CS - Computer Science,1,S2017,"ZACHARY, J. L."
4150,4000-4999,C,1,CS - Computer Science,24,S2017,"ZACHARY, J. L."
4150,4000-4999,B,1,CS - Computer Science,59,S2017,"ZACHARY, J. L."
4150,4000-4999,A,1,CS - Computer Science,27,S2017,"ZACHARY, J. L."
4230,4000-4999,C,1,CS - Computer Science,1,S2017,"HALL, M. W."
4230,4000-4999,B,1,CS - Computer Science,6,S2017,"HALL, M. W."
4230,4000-4999,A,1,CS - Computer Science,7,S2017,"HALL, M. W."
4400,4000-4999,W,1,CS - Computer Science,7,S2017,"KOPTA, D. M."
4400,4000-4999,E,1,CS - Computer Science,14,S2017,"KOPTA, D. M."
4400,4000-4999,D,1,CS - Computer Science,9,S2017,"KOPTA, D. M."
4400,4000-4999,C,1,CS - Computer Science,16,S2017,"KOPTA, D. M."
4400,4000-4999,B,1,CS - Computer Science,33,S2017,"KOPTA, D. M."
4400,4000-4999,A,1,CS - Computer Science,21,S2017,"KOPTA, D. M."
4480,4000-4999,Other,1,CS - Computer Science,2,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,W,1,CS - Computer Science,6,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,E,1,CS - Computer Science,2,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,D,1,CS - Computer Science,3,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,C,1,CS - Computer Science,32,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,B,1,CS - Computer Science,49,S2017,"VAN DER MERWE, J. E."
4480,4000-4999,A,1,CS - Computer Science,18,S2017,"VAN DER MERWE, J. E."
4500,4000-4999,C,1,CS - Computer Science,4,S2017,"DE ST GERMAIN, H. J."
4500,4000-4999,B,1,CS - Computer Science,24,S2017,"DE ST GERMAIN, H. J."
4500,4000-4999,A,1,CS - Computer Science,43,S2017,"DE ST GERMAIN, H. J."
4530,4000-4999,W,2,CS - Computer Science,1,S2017,"STOKER, M. L."
4530,4000-4999,W,1,CS - Computer Science,4,S2017,"STOKER, M. L."
4530,4000-4999,E,2,CS - Computer Science,1,S2017,"STOKER, M. L."
4530,4000-4999,E,1,CS - Computer Science,2,S2017,"STOKER, M. L."
4530,4000-4999,D,2,CS - Computer Science,1,S2017,"STOKER, M. L."
4530,4000-4999,C,2,CS - Computer Science,1,S2017,"STOKER, M. L."
4530,4000-4999,C,1,CS - Computer Science,6,S2017,"STOKER, M. L."
4530,4000-4999,B,2,CS - Computer Science,1,S2017,"STOKER, M. L."
4530,4000-4999,B,1,CS - Computer Science,6,S2017,"STOKER, M. L."
4530,4000-4999,A,2,CS - Computer Science,7,S2017,"STOKER, M. L."
4530,4000-4999,A,1,CS - Computer Science,15,S2017,"STOKER, M. L."
4540,4000-4999,W,1,CS - Computer Science,2,S2017,"BEAN, D. L."
4540,4000-4999,E,1,CS - Computer Science,3,S2017,"BEAN, D. L."
4540,4000-4999,C,1,CS - Computer Science,5,S2017,"BEAN, D. L."
4540,4000-4999,B,1,CS - Computer Science,3,S2017,"BEAN, D. L."
4540,4000-4999,A,1,CS - Computer Science,75,S2017,"BEAN, D. L."
4940,4000-4999,A,41,CS - Computer Science,ds,S2017,
4940,4000-4999,A,30,CS - Computer Science,ds,S2017,
4950,4000-4999,A,5,CS - Computer Science,ds,S2017,
4964,4000-4999,E,1,CS - Computer Science,1,S2017,"DENNING, T."
4964,4000-4999,D,1,CS - Computer Science,1,S2017,"DENNING, T."
4964,4000-4999,C,1,CS - Computer Science,1,S2017,"DENNING, T."
4964,4000-4999,B,1,CS - Computer Science,6,S2017,"DENNING, T."
4964,4000-4999,A,1,CS - Computer Science,15,S2017,"DENNING, T."
4970,4000-4999,A,55,CS - Computer Science,ds,S2017,
4970,4000-4999,A,42,CS - Computer Science,ds,S2017,
4970,4000-4999,A,27,CS - Computer Science,ds,S2017,
4970,4000-4999,A,11,CS - Computer Science,ds,S2017,
4970,4000-4999,A,9,CS - Computer Science,ds,S2017,
4998,4000-4999,Other,2,CS - Computer Science,ds,S2017,
4998,4000-4999,Other,1,CS - Computer Science,ds,S2017,
4998,4000-4999,A,1,CS - Computer Science,ds,S2017,
4999,4000-4999,A,4,CS - Computer Science,ds,S2017,
4999,4000-4999,A,2,CS - Computer Science,ds,S2017,
5010,5000-5999,B,1,CS - Computer Science,ds,S2017,
5100,5000-5999,B,1,CS - Computer Science,1,S2017,"HENDERSON, T. C."
5100,5000-5999,A,1,CS - Computer Science,4,S2017,"HENDERSON, T. C."
5110,5000-5999,A,1,CS - Computer Science,ds,S2017,
5140,5000-5999,C,1,CS - Computer Science,3,S2017,"PHILLIPS, J."
5140,5000-5999,B,1,CS - Computer Science,9,S2017,"PHILLIPS, J."
5140,5000-5999,A,1,CS - Computer Science,27,S2017,"PHILLIPS, J."
5150,5000-5999,W,1,CS - Computer Science,1,S2017,"VENKATASUBRAMANIAN, S."
5150,5000-5999,E,1,CS - Computer Science,1,S2017,"VENKATASUBRAMANIAN, S."
5150,5000-5999,C,1,CS - Computer Science,1,S2017,"VENKATASUBRAMANIAN, S."
5150,5000-5999,B,1,CS - Computer Science,3,S2017,"VENKATASUBRAMANIAN, S."
5150,5000-5999,A,1,CS - Computer Science,8,S2017,"VENKATASUBRAMANIAN, S."
5460,5000-5999,W,1,CS - Computer Science,2,S2017,"REGEHR, J."
5460,5000-5999,E,1,CS - Computer Science,1,S2017,"REGEHR, J."
5460,5000-5999,C,1,CS - Computer Science,7,S2017,"REGEHR, J."
5460,5000-5999,B,1,CS - Computer Science,34,S2017,"REGEHR, J."
5460,5000-5999,A,1,CS - Computer Science,17,S2017,"REGEHR, J."
5530,5000-5999,W,1,CS - Computer Science,1,S2017,"LI, F."
5530,5000-5999,C,1,CS - Computer Science,10,S2017,"LI, F."
5530,5000-5999,B,1,CS - Computer Science,57,S2017,"LI, F."
5530,5000-5999,A,1,CS - Computer Science,65,S2017,"LI, F."
5610,5000-5999,D,1,CS - Computer Science,1,S2017,"YUKSEL, C."
5610,5000-5999,B,1,CS - Computer Science,1,S2017,"YUKSEL, C."
5610,5000-5999,A,1,CS - Computer Science,5,S2017,"YUKSEL, C."
5780,5000-5999,B,1,CS - Computer Science,5,S2017,"GAILLARDON, P. J."
5780,5000-5999,A,1,CS - Computer Science,6,S2017,"GAILLARDON, P. J."
5789,5000-5999,C,1,CS - Computer Science,1,S2017,"BRUNVAND, E. L. AND STOUT, P. L."
5789,5000-5999,B,1,CS - Computer Science,7,S2017,"BRUNVAND, E. L. AND STOUT, P. L."
5789,5000-5999,A,1,CS - Computer Science,10,S2017,"BRUNVAND, E. L. AND STOUT, P. L."
5966,5000-5999,B,1,CS - Computer Science,2,S2017,"BHASKARA, A."
5966,5000-5999,A,1,CS - Computer Science,4,S2017,"BHASKARA, A."
