Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
3710,3000-3999,Other,1,CS - Computer Science,1,F2017,"JENSEN, P. A."
3710,3000-3999,B,1,CS - Computer Science,1,F2017,"JENSEN, P. A."
3710,3000-3999,A,1,CS - Computer Science,18,F2017,"JENSEN, P. A."
3810,3000-3999,W,1,CS - Computer Science,9,F2017,"PARKER, D."
3810,3000-3999,E,1,CS - Computer Science,5,F2017,"PARKER, D."
3810,3000-3999,D,1,CS - Computer Science,3,F2017,"PARKER, D."
3810,3000-3999,C,1,CS - Computer Science,29,F2017,"PARKER, D."
3810,3000-3999,B,1,CS - Computer Science,49,F2017,"PARKER, D."
3810,3000-3999,A,1,CS - Computer Science,41,F2017,"PARKER, D."
3991,3000-3999,E,1,CS - Computer Science,1,F2017,"BRUNVAND, E. L."
3991,3000-3999,B,1,CS - Computer Science,1,F2017,"BRUNVAND, E. L."
3991,3000-3999,A,1,CS - Computer Science,24,F2017,"BRUNVAND, E. L."
4000,4000-4999,W,1,CS - Computer Science,1,F2017,"DE ST GERMAIN, H. J."
4000,4000-4999,B,1,CS - Computer Science,12,F2017,"DE ST GERMAIN, H. J."
4000,4000-4999,A,1,CS - Computer Science,47,F2017,"DE ST GERMAIN, H. J."
4010,4000-4999,A,1,CS - Computer Science,ds,F2017,"DE ST GERMAIN, H. J."
4150,4000-4999,Other,1,CS - Computer Science,2,F2017,"SUNDAR, H."
4150,4000-4999,W,1,CS - Computer Science,5,F2017,"SUNDAR, H."
4150,4000-4999,E,1,CS - Computer Science,5,F2017,"SUNDAR, H."
4150,4000-4999,C,1,CS - Computer Science,2,F2017,"SUNDAR, H."
4150,4000-4999,B,1,CS - Computer Science,35,F2017,"SUNDAR, H."
4150,4000-4999,A,1,CS - Computer Science,24,F2017,"SUNDAR, H."
4300,4000-4999,Other,1,CS - Computer Science,1,F2017,"HENDERSON, T. C."
4300,4000-4999,E,1,CS - Computer Science,1,F2017,"HENDERSON, T. C."
4300,4000-4999,C,1,CS - Computer Science,4,F2017,"HENDERSON, T. C."
4300,4000-4999,B,1,CS - Computer Science,40,F2017,"HENDERSON, T. C."
4300,4000-4999,A,1,CS - Computer Science,19,F2017,"HENDERSON, T. C."
4400,4000-4999,Other,1,CS - Computer Science,1,F2017,"FLATT, M."
4400,4000-4999,W,1,CS - Computer Science,6,F2017,"FLATT, M."
4400,4000-4999,E,1,CS - Computer Science,4,F2017,"FLATT, M."
4400,4000-4999,D,1,CS - Computer Science,5,F2017,"FLATT, M."
4400,4000-4999,C,1,CS - Computer Science,28,F2017,"FLATT, M."
4400,4000-4999,B,1,CS - Computer Science,55,F2017,"FLATT, M."
4400,4000-4999,A,1,CS - Computer Science,63,F2017,"FLATT, M."
4500,4000-4999,B,2,CS - Computer Science,8,F2017,"KOPTA, D. M."
4500,4000-4999,A,2,CS - Computer Science,32,F2017,"KOPTA, D. M."
4530,4000-4999,Other,1,CS - Computer Science,1,F2017,"HEYBORNE, D. W."
4530,4000-4999,W,2,CS - Computer Science,1,F2017,"HEYBORNE, D. W."
4530,4000-4999,W,1,CS - Computer Science,2,F2017,"HEYBORNE, D. W."
4530,4000-4999,E,2,CS - Computer Science,2,F2017,"HEYBORNE, D. W."
4530,4000-4999,E,1,CS - Computer Science,7,F2017,"HEYBORNE, D. W."
4530,4000-4999,D,2,CS - Computer Science,1,F2017,"HEYBORNE, D. W."
4530,4000-4999,C,2,CS - Computer Science,1,F2017,"HEYBORNE, D. W."
4530,4000-4999,C,1,CS - Computer Science,9,F2017,"HEYBORNE, D. W."
4530,4000-4999,B,2,CS - Computer Science,5,F2017,"HEYBORNE, D. W."
4530,4000-4999,B,1,CS - Computer Science,7,F2017,"HEYBORNE, D. W."
4530,4000-4999,A,2,CS - Computer Science,3,F2017,"HEYBORNE, D. W."
4530,4000-4999,A,1,CS - Computer Science,7,F2017,"HEYBORNE, D. W."
4540,4000-4999,W,1,CS - Computer Science,1,F2017,"BEAN, D. L."
4540,4000-4999,E,1,CS - Computer Science,1,F2017,"BEAN, D. L."
4540,4000-4999,B,1,CS - Computer Science,5,F2017,"BEAN, D. L."
4540,4000-4999,A,1,CS - Computer Science,50,F2017,"BEAN, D. L."
4600,4000-4999,Other,1,CS - Computer Science,1,F2017,"KAVAN, L."
4600,4000-4999,W,1,CS - Computer Science,2,F2017,"KAVAN, L."
4600,4000-4999,B,1,CS - Computer Science,4,F2017,"KAVAN, L."
4600,4000-4999,A,1,CS - Computer Science,54,F2017,"KAVAN, L."
4710,4000-4999,B,1,CS - Computer Science,1,F2017,"STEVENS, K. S."
4710,4000-4999,A,1,CS - Computer Science,7,F2017,"STEVENS, K. S."
4940,4000-4999,A,53,CS - Computer Science,ds,F2017,
4940,4000-4999,A,30,CS - Computer Science,ds,F2017,
4940,4000-4999,A,27,CS - Computer Science,ds,F2017,
4940,4000-4999,A,15,CS - Computer Science,ds,F2017,
4950,4000-4999,A,44,CS - Computer Science,ds,F2017,
4950,4000-4999,A,21,CS - Computer Science,ds,F2017,
4950,4000-4999,A,6,CS - Computer Science,ds,F2017,
4962,4000-4999,E,1,CS - Computer Science,1,F2017,"VENKATASUBRAMANIAN, S."
4962,4000-4999,B,1,CS - Computer Science,1,F2017,"VENKATASUBRAMANIAN, S."
4962,4000-4999,A,1,CS - Computer Science,11,F2017,"VENKATASUBRAMANIAN, S."
4963,4000-4999,A,1,CS - Computer Science,6,F2017,"HALL, M. W."
4964,4000-4999,W,1,CS - Computer Science,1,F2017,"PHILLIPS, J."
4964,4000-4999,E,1,CS - Computer Science,1,F2017,"PHILLIPS, J."
4964,4000-4999,C,1,CS - Computer Science,3,F2017,"PHILLIPS, J."
4964,4000-4999,B,1,CS - Computer Science,10,F2017,"PHILLIPS, J."
4964,4000-4999,A,1,CS - Computer Science,25,F2017,"PHILLIPS, J."
4970,4000-4999,A,45,CS - Computer Science,ds,F2017,
4970,4000-4999,A,4,CS - Computer Science,ds,F2017,
5040,5000-5999,A,1,CS - Computer Science,18,F2017,
5150,5000-5999,E,1,CS - Computer Science,1,F2017,"BHASKARA, A."
5150,5000-5999,B,1,CS - Computer Science,2,F2017,"BHASKARA, A."
5150,5000-5999,A,1,CS - Computer Science,2,F2017,"BHASKARA, A."
5310,5000-5999,Other,1,CS - Computer Science,1,F2017,"HOLLERBACH, J. M."
5310,5000-5999,E,1,CS - Computer Science,2,F2017,"HOLLERBACH, J. M."
5310,5000-5999,C,1,CS - Computer Science,1,F2017,"HOLLERBACH, J. M."
5310,5000-5999,B,1,CS - Computer Science,1,F2017,"HOLLERBACH, J. M."
5310,5000-5999,A,1,CS - Computer Science,4,F2017,"HOLLERBACH, J. M."
5340,5000-5999,C,1,CS - Computer Science,3,F2017,"RILOFF, E. M."
5340,5000-5999,B,1,CS - Computer Science,14,F2017,"RILOFF, E. M."
5340,5000-5999,A,1,CS - Computer Science,13,F2017,"RILOFF, E. M."
5350,5000-5999,D,1,CS - Computer Science,3,F2017,"SRIKUMAR, V."
5350,5000-5999,C,1,CS - Computer Science,4,F2017,"SRIKUMAR, V."
5350,5000-5999,B,1,CS - Computer Science,20,F2017,"SRIKUMAR, V."
5350,5000-5999,A,1,CS - Computer Science,20,F2017,"SRIKUMAR, V."
5490,5000-5999,W,1,CS - Computer Science,1,F2017,"KASERA, S. K."
5490,5000-5999,B,1,CS - Computer Science,7,F2017,"KASERA, S. K."
5490,5000-5999,A,1,CS - Computer Science,20,F2017,"KASERA, S. K."
5510,5000-5999,W,1,CS - Computer Science,3,F2017,"FLATT, M."
5510,5000-5999,E,1,CS - Computer Science,1,F2017,"FLATT, M."
5510,5000-5999,D,1,CS - Computer Science,1,F2017,"FLATT, M."
5510,5000-5999,C,1,CS - Computer Science,4,F2017,"FLATT, M."
5510,5000-5999,B,1,CS - Computer Science,8,F2017,"FLATT, M."
5510,5000-5999,A,1,CS - Computer Science,44,F2017,"FLATT, M."
5540,5000-5999,B,1,CS - Computer Science,7,F2017,"WIESE, J."
5540,5000-5999,A,1,CS - Computer Science,7,F2017,"WIESE, J."
5630,5000-5999,B,1,CS - Computer Science,6,F2017,"LEX, A."
5630,5000-5999,A,1,CS - Computer Science,4,F2017,"LEX, A."
5710,5000-5999,A,1,CS - Computer Science,ds,F2017,
5962,5000-5999,A,1,CS - Computer Science,ds,F2017,
5964,5000-5999,B,1,CS - Computer Science,ds,F2017,
5964,5000-5999,A,1,CS - Computer Science,ds,F2017,
