Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
3020,3000-3999,B,1,CS - Computer Science,4,F2014,"HENDERSON, T. C."
3020,3000-3999,A,1,CS - Computer Science,13,F2014,"HENDERSON, T. C."
3100,3000-3999,W,1,CS - Computer Science,1,F2014,"ZACHARY, J. L."
3100,3000-3999,E,1,CS - Computer Science,6,F2014,"ZACHARY, J. L."
3100,3000-3999,C,1,CS - Computer Science,20,F2014,"ZACHARY, J. L."
3100,3000-3999,B,1,CS - Computer Science,42,F2014,"ZACHARY, J. L."
3100,3000-3999,A,1,CS - Computer Science,23,F2014,"ZACHARY, J. L."
3130,3000-3999,E,1,CS - Computer Science,4,F2014,"PHILLIPS, J."
3130,3000-3999,D,1,CS - Computer Science,1,F2014,"PHILLIPS, J."
3130,3000-3999,C,1,CS - Computer Science,7,F2014,"PHILLIPS, J."
3130,3000-3999,B,1,CS - Computer Science,21,F2014,"PHILLIPS, J."
3130,3000-3999,A,1,CS - Computer Science,38,F2014,"PHILLIPS, J."
3500,3000-3999,W,1,CS - Computer Science,9,F2014,"DE ST GERMAIN, H. J."
3500,3000-3999,E,1,CS - Computer Science,12,F2014,"DE ST GERMAIN, H. J."
3500,3000-3999,D,1,CS - Computer Science,2,F2014,"DE ST GERMAIN, H. J."
3500,3000-3999,C,1,CS - Computer Science,20,F2014,"DE ST GERMAIN, H. J."
3500,3000-3999,B,1,CS - Computer Science,85,F2014,"DE ST GERMAIN, H. J."
3500,3000-3999,A,1,CS - Computer Science,67,F2014,"DE ST GERMAIN, H. J."
3710,3000-3999,B,1,CS - Computer Science,1,F2014,"MYERS, C. J."
3710,3000-3999,A,1,CS - Computer Science,11,F2014,"MYERS, C. J."
3810,3000-3999,W,1,CS - Computer Science,5,F2014,"JENSEN, P. A."
3810,3000-3999,E,1,CS - Computer Science,5,F2014,"JENSEN, P. A."
3810,3000-3999,D,1,CS - Computer Science,13,F2014,"JENSEN, P. A."
3810,3000-3999,C,1,CS - Computer Science,24,F2014,"JENSEN, P. A."
3810,3000-3999,B,1,CS - Computer Science,53,F2014,"JENSEN, P. A."
3810,3000-3999,A,1,CS - Computer Science,69,F2014,"JENSEN, P. A."
3991,3000-3999,B,1,CS - Computer Science,1,F2014,"STEVENS, K. S."
3991,3000-3999,A,1,CS - Computer Science,9,F2014,"STEVENS, K. S."
4000,4000-4999,C,1,CS - Computer Science,2,F2014,"DE ST GERMAIN, H. J."
4000,4000-4999,B,1,CS - Computer Science,16,F2014,"DE ST GERMAIN, H. J."
4000,4000-4999,A,1,CS - Computer Science,47,F2014,"DE ST GERMAIN, H. J."
4010,4000-4999,A,1,CS - Computer Science,ds,F2014,
4190,4000-4999,A,1,CS - Computer Science,19,F2014,"JENSEN, P. A."
4230,4000-4999,W,1,CS - Computer Science,1,F2014,"GOPALAKRISHNAN, G."
4230,4000-4999,E,1,CS - Computer Science,1,F2014,"GOPALAKRISHNAN, G."
4230,4000-4999,B,1,CS - Computer Science,2,F2014,"GOPALAKRISHNAN, G."
4230,4000-4999,A,1,CS - Computer Science,8,F2014,"GOPALAKRISHNAN, G."
4400,4000-4999,W,1,CS - Computer Science,2,F2014,"ROSEN, P. A."
4400,4000-4999,E,1,CS - Computer Science,6,F2014,"ROSEN, P. A."
4400,4000-4999,D,1,CS - Computer Science,3,F2014,"ROSEN, P. A."
4400,4000-4999,C,1,CS - Computer Science,24,F2014,"ROSEN, P. A."
4400,4000-4999,B,1,CS - Computer Science,70,F2014,"ROSEN, P. A."
4400,4000-4999,A,1,CS - Computer Science,72,F2014,"ROSEN, P. A."
4600,4000-4999,W,1,CS - Computer Science,3,F2014,"HANSEN, C. D."
4600,4000-4999,E,1,CS - Computer Science,1,F2014,"HANSEN, C. D."
4600,4000-4999,D,1,CS - Computer Science,1,F2014,"HANSEN, C. D."
4600,4000-4999,C,1,CS - Computer Science,7,F2014,"HANSEN, C. D."
4600,4000-4999,B,1,CS - Computer Science,11,F2014,"HANSEN, C. D."
4600,4000-4999,A,1,CS - Computer Science,41,F2014,"HANSEN, C. D."
4710,4000-4999,B,1,CS - Computer Science,1,F2014,"BRUNVAND, E. L."
4710,4000-4999,A,1,CS - Computer Science,7,F2014,"BRUNVAND, E. L."
4940,4000-4999,A,36,CS - Computer Science,ds,F2014,
4940,4000-4999,A,32,CS - Computer Science,ds,F2014,
4940,4000-4999,A,30,CS - Computer Science,ds,F2014,
4950,4000-4999,B,39,CS - Computer Science,ds,F2014,
4950,4000-4999,A,39,CS - Computer Science,ds,F2014,
4950,4000-4999,A,33,CS - Computer Science,ds,F2014,
4950,4000-4999,A,13,CS - Computer Science,ds,F2014,
4960,4000-4999,W,1,CS - Computer Science,4,F2014,"KIRBY II, R. M."
4960,4000-4999,B,1,CS - Computer Science,1,F2014,"KIRBY II, R. M."
4960,4000-4999,A,1,CS - Computer Science,2,F2014,"KIRBY II, R. M."
4962,4000-4999,W,1,CS - Computer Science,3,F2014,"STOKER, M. L."
4962,4000-4999,E,2,CS - Computer Science,6,F2014,"STOKER, M. L."
4962,4000-4999,E,1,CS - Computer Science,4,F2014,"STOKER, M. L."
4962,4000-4999,D,2,CS - Computer Science,3,F2014,"STOKER, M. L."
4962,4000-4999,D,1,CS - Computer Science,3,F2014,"STOKER, M. L."
4962,4000-4999,C,2,CS - Computer Science,5,F2014,"STOKER, M. L."
4962,4000-4999,C,1,CS - Computer Science,2,F2014,"STOKER, M. L."
4962,4000-4999,B,2,CS - Computer Science,9,F2014,"STOKER, M. L."
4962,4000-4999,B,1,CS - Computer Science,7,F2014,"STOKER, M. L."
4962,4000-4999,A,2,CS - Computer Science,8,F2014,"STOKER, M. L."
4962,4000-4999,A,1,CS - Computer Science,12,F2014,"STOKER, M. L."
4970,4000-4999,Other,6,CS - Computer Science,ds,F2014,
4970,4000-4999,Other,1,CS - Computer Science,ds,F2014,
5010,5000-5999,A,1,CS - Computer Science,ds,F2014,
5300,5000-5999,W,1,CS - Computer Science,6,F2014,"HENDERSON, T. C."
5300,5000-5999,E,1,CS - Computer Science,3,F2014,"HENDERSON, T. C."
5300,5000-5999,C,1,CS - Computer Science,1,F2014,"HENDERSON, T. C."
5300,5000-5999,B,1,CS - Computer Science,8,F2014,"HENDERSON, T. C."
5300,5000-5999,A,1,CS - Computer Science,16,F2014,"HENDERSON, T. C."
5310,5000-5999,B,1,CS - Computer Science,ds,F2014,
5310,5000-5999,A,1,CS - Computer Science,ds,F2014,
5490,5000-5999,W,1,CS - Computer Science,2,F2014,"KASERA, S. K."
5490,5000-5999,C,1,CS - Computer Science,1,F2014,"KASERA, S. K."
5490,5000-5999,B,1,CS - Computer Science,1,F2014,"KASERA, S. K."
5490,5000-5999,A,1,CS - Computer Science,9,F2014,"KASERA, S. K."
5630,5000-5999,B,1,CS - Computer Science,9,F2014,"MEYER, M. D."
5630,5000-5999,A,1,CS - Computer Science,9,F2014,"MEYER, M. D."
5785,5000-5999,B,1,CS - Computer Science,1,F2014,"REGEHR, J."
5785,5000-5999,A,1,CS - Computer Science,7,F2014,"REGEHR, J."
5962,5000-5999,E,1,CS - Computer Science,1,F2014,"JOHNSON, D. E."
5962,5000-5999,B,1,CS - Computer Science,1,F2014,"JOHNSON, D. E."
5962,5000-5999,A,1,CS - Computer Science,8,F2014,"JOHNSON, D. E."
5965,5000-5999,A,1,CS - Computer Science,ds,F2014,"SUNDAR, H."
