Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
5140,5000-5999,B,1,CS - Computer Science,6,S2016,"PHILLIPS, J."
5140,5000-5999,A,1,CS - Computer Science,7,S2016,"PHILLIPS, J."
5320,5000-5999,W,1,CS - Computer Science,3,S2016,"HENDERSON, T. C."
5320,5000-5999,C,1,CS - Computer Science,1,S2016,"HENDERSON, T. C."
5320,5000-5999,B,1,CS - Computer Science,5,S2016,"HENDERSON, T. C."
5320,5000-5999,A,1,CS - Computer Science,5,S2016,"HENDERSON, T. C."
5460,5000-5999,W,1,CS - Computer Science,2,S2016,"STUTSMAN, R."
5460,5000-5999,E,1,CS - Computer Science,2,S2016,"STUTSMAN, R."
5460,5000-5999,D,1,CS - Computer Science,1,S2016,"STUTSMAN, R."
5460,5000-5999,C,1,CS - Computer Science,8,S2016,"STUTSMAN, R."
5460,5000-5999,B,1,CS - Computer Science,23,S2016,"STUTSMAN, R."
5460,5000-5999,A,1,CS - Computer Science,36,S2016,"STUTSMAN, R."
5530,5000-5999,Other,1,CS - Computer Science,1,S2016,"LI, F."
5530,5000-5999,W,1,CS - Computer Science,3,S2016,"LI, F."
5530,5000-5999,E,1,CS - Computer Science,1,S2016,"LI, F."
5530,5000-5999,D,1,CS - Computer Science,3,S2016,"LI, F."
5530,5000-5999,C,1,CS - Computer Science,10,S2016,"LI, F."
5530,5000-5999,B,1,CS - Computer Science,67,S2016,"LI, F."
5530,5000-5999,A,1,CS - Computer Science,53,S2016,"LI, F."
5610,5000-5999,B,1,CS - Computer Science,2,S2016,"HANSEN, C. D."
5610,5000-5999,A,1,CS - Computer Science,3,S2016,"HANSEN, C. D."
5740,5000-5999,B,1,CS - Computer Science,ds,S2016,
5780,5000-5999,D,1,CS - Computer Science,2,S2016,"GAILLARDON, P. J."
5780,5000-5999,C,1,CS - Computer Science,1,S2016,"GAILLARDON, P. J."
5780,5000-5999,B,1,CS - Computer Science,1,S2016,"GAILLARDON, P. J."
5780,5000-5999,A,1,CS - Computer Science,3,S2016,"GAILLARDON, P. J."
5960,5000-5999,A,1,CS - Computer Science,ds,S2016,
5965,5000-5999,A,1,CS - Computer Science,10,S2016,"FLATT, M."
5968,5000-5999,B,1,CS - Computer Science,ds,S2016,
5968,5000-5999,A,1,CS - Computer Science,ds,S2016,
